"";"Layer";"Node";"p=0.17";"p=0.33";"p=0.5";"p=0.67";"p=0.83"
"736";2;286;0,000746051254510678;0,00074469536953981;0,000745607922056854;0,000745677806151287;0,00074563111361723
"737";2;287;0,000740272459322231;0,000740059285339788;0,000739871530909793;0,000739834518470379;0,000739783885341117
"738";2;288;0,000740431582643376;0,000740196159767217;0,000740025007663907;0,000739988930964083;0,000739938470849083
"739";2;289;0,000745787365295993;0,000744487813824463;0,000745345768811854;0,000745410968648255;0,000745364087955647
"740";2;290;0,000740272459322231;0,00074005928533983;0,000739871530909747;0,000739834518470334;0,000739783885341065
"741";2;291;0,000740272459322231;0,000740059285339864;0,000739871530909747;0,000739834518470334;0,000739783885341065
"742";2;292;0,000740272459322231;0,000740059285339864;0,0007398715309097;0,000739834518470334;0,000739783885341021
"743";2;293;0,000751359019462328;0,000748779653294385;0,000750883207932815;0,000751042326754121;0,000750999637308251
"744";2;294;0,000745702385380086;0,000744421195270576;0,000745261786725504;0,000745325506343096;0,000745278563825268
"745";2;295;0,000740272459322231;0,000740059285339904;0,000739871530909654;0,000739834518470284;0,000739783885340972
"746";2;296;0,000740272459322231;0,000740059285339942;0,000739871530909654;0,000739834518470237;0,000739783885340972
"747";2;297;0,000740272459322231;0,000740059285339942;0,000739871530909605;0,000739834518470237;0,000739783885340923
"748";2;298;0,000740272459322231;0,000740059285339942;0,000739871530909605;0,000739834518470237;0,000739783885340923
"749";2;299;0,000740272459322231;0,00074005928533998;0,000739871530909561;0,000739834518470187;0,000739783885340923
"750";2;300;0,000740272459322231;0,00074005928533998;0,000739871530909561;0,000739834518470187;0,000739783885340877
"751";2;301;0,000740272459322231;0,000740059285340018;0,000739871530909516;0,000739834518470187;0,000739783885340877
"752";2;302;0,000740272459322231;0,000740059285340018;0,000739871530909516;0,000739834518470141;0,00073978388534083
"753";2;303;0,000741087757829407;0,000740731034175338;0,000740679359588864;0,000740656606603598;0,000740606552445261
"754";2;304;0,000740272459322231;0,000740059285340058;0,000739871530909464;0,000739834518470141;0,00073978388534083
"755";2;305;0,00075688272448048;0,000752810829581489;0,000756377474542581;0,000756620745339851;0,000756582656954749
"756";2;306;0,00074051568910039;0,000740267421087993;0,00074011153221807;0,000740077375990739;0,000740026954475538
"757";2;307;0,000740669514681233;0,000740391065159889;0,000740262691317308;0,000740231483509205;0,000740181166006389
"758";2;308;0,000740272459322231;0,000740059285340095;0,000739871530909377;0,000739834518470048;0,000739783885340731
"759";2;309;0,000740272459322231;0,000740059285340131;0,000739871530909377;0,000739834518470048;0,000739783885340731
"760";2;310;0,000743715047228492;0,000742844910097624;0,000743287463690753;0,000743314958680316;0,000743266636436217
"761";2;311;0,000740272459322231;0,000740059285340175;0,000739871530909327;0,000739834518469999;0,000739783885340688
"762";2;312;0,000746449441045368;0,000745008067114464;0,000746003566303643;0,000746080464126499;0,000746034056287926
"763";2;313;0,000740272459322231;0,000740059285340175;0,00073987153090928;0,000739834518469999;0,000739783885340637
"764";2;314;0,00074783809496493;0,000746090304461361;0,000747383344704618;0,000747484294762975;0,000747438902857038
"765";2;315;0,000740272459322231;0,00074005928534021;0,000739871530909231;0,000739834518469953;0,000739783885340637
"766";2;316;0,000740272459322231;0,000740059285340246;0,000739871530909231;0,000739834518469953;0,000739783885340587
"767";2;317;0,000740272459322272;0,000740059285340246;0,000739871530909231;0,000739834518469953;0,000739783885340587
"768";2;318;0,000740272459322272;0,000740059285340246;0,000739871530909187;0,000739834518469903;0,000739783885340546
"769";2;319;0,000743208745460902;0,000742439955938506;0,000742785117885131;0,000742803206271371;0,000742754542256472
"770";2;320;0,000740272459322272;0,000740059285340289;0,000739871530909137;0,000739834518469903;0,000739783885340546
"771";2;321;0,000740272459322272;0,000740059285340326;0,000739871530909137;0,000739834518469855;0,000739783885340498
"772";2;322;0,000740272459322272;0,000740059285340326;0,000739871530909095;0,000739834518469855;0,000739783885340498
"773";2;323;0,000740272459322272;0,000740059285340326;0,000739871530909095;0,000739834518469855;0,000739783885340498
"774";2;324;0,000741238504631485;0,000740852034841829;0,000740827477632639;0,000740807558738422;0,000740757606229946
"775";2;325;0,000740272459322272;0,000740059285340359;0,000739871530909048;0,000739834518469802;0,000739783885340446
"776";2;326;0,000740272459322272;0,000740059285340401;0,000739871530909048;0,000739834518469802;0,000739783885340399
"777";2;327;0,000740272459322272;0,000740059285340401;0,000739871530908999;0,000739834518469759;0,000739783885340399
"778";2;328;0,000740272459322272;0,000740059285340401;0,000739871530908999;0,000739834518469759;0,000739783885340399
"779";2;329;0,00074130664391523;0,000740908322113726;0,000740896638651887;0,00074087819469699;0,000740828280867315
"780";2;330;0,000740272459322272;0,00074005928534044;0,000739871530908951;0,000739834518469715;0,000739783885340354
"781";2;331;0,000740272459322273;0,000740059285340477;0,000739871530908951;0,000739834518469715;0,000739783885340302
"782";2;332;0,000740272459322273;0,000740059285340477;0,000739871530908905;0,000739834518469715;0,000739783885340302
"783";2;333;0,000741238503909715;0,000740852022224374;0,000740827476647422;0,000740807558541048;0,000740757606075972
"784";2;334;0,000744325111409115;0,000743330666417678;0,000743893157228288;0,000743931915161213;0,000743884011583529
"785";2;335;0,000742535927401513;0,000741900404885126;0,00074211705489743;0,00074212238463642;0,000742073271205784
"786";2;336;0,000740272459322273;0,000740059285340555;0,000739871530908813;0,000739834518469665;0,000739783885340256
"787";2;337;0,000740272459322273;0,000740059285340555;0,000739871530908813;0,000739834518469619;0,000739783885340212
"788";2;338;0,000740272459322273;0,000740059285340554;0,000739871530908813;0,000739834518469619;0,000739783885340212
"789";2;339;0,000740272459322273;0,000740059285340595;0,000739871530908769;0,000739834518469619;0,000739783885340164
"790";2;340;0,000740272459322273;0,000740059285340595;0,000739871530908769;0,000739834518469569;0,000739783885340164
"791";2;341;0,000740272459322273;0,000740059285340595;0,000739871530908718;0,000739834518469569;0,000739783885340164
"792";2;342;0,000740272459322273;0,000740059285340631;0,000739871530908718;0,000739834518469569;0,000739783885340115
"793";2;343;0,000740272459322273;0,000740059285340631;0,000739871530908671;0,00073983451846952;0,000739783885340115
"794";2;344;0,000754341328065787;0,00075098755333423;0,000753849194308034;0,000754054752722437;0,000754014493369024
"795";2;345;0,000740272459322273;0,000740059285340669;0,000739871530908671;0,00073983451846952;0,000739783885340067
"796";2;346;0,000743139285756062;0,00074238425286217;0,000742715388641509;0,000742732081547695;0,00074268337137518
"797";2;347;0,00074164828400476;0,000741184687381209;0,000741235789736842;0,000741224019268265;0,000741174325558737
"798";2;348;0,000745304111412388;0,000744106883989509;0,000744865723321636;0,000744922270311415;0,000744875046927558
"799";2;349;0,000741349899438033;0,000740942945144611;0,000740938567036533;0,000740920861474557;0,000740870977004596
"800";2;350;0,000740272459322273;0,000740059285340745;0,000739871530908535;0,000739834518469429;0,00073978388533997
"801";2;351;0,000740272459322273;0,000740059285340745;0,000739871530908535;0,000739834518469429;0,00073978388533997
"802";2;352;0,000740272459322273;0,000740059285340783;0,000739871530908536;0,000739834518469429;0,00073978388533997
"803";2;353;0,000740272459322273;0,000740059285340783;0,000739871530908487;0,000739834518469379;0,000739783885339924
"804";2;354;0,000740272459322273;0,000740059285340823;0,000739871530908487;0,000739834518469379;0,000739783885339924
"805";2;355;0,000740272459322273;0,000740059285340823;0,000739871530908438;0,000739834518469379;0,000739783885339879
"806";2;356;0,000744542375261679;0,000743503563973912;0,000744109549478672;0,000744152342266849;0,000744104587188658
"807";2;357;0,000740272459322273;0,000740059285340864;0,000739871530908396;0,00073983451846933;0,000739783885339879
"808";2;358;0,000740272459322273;0,000740059285340864;0,000739871530908396;0,00073983451846933;0,000739783885339824
"809";2;359;0,000740272459322273;0,000740059285340899;0,000739871530908396;0,000739834518469284;0,000739783885339824
"810";2;360;0,000740272459322273;0,000740059285340899;0,000739871530908345;0,000739834518469284;0,000739783885339824
"811";2;361;0,000740272459322273;0,000740059285340899;0,000739871530908345;0,000739834518469284;0,000739783885339777
"812";2;362;0,000742339479328299;0,000741741574682244;0,000741920991364906;0,000741922480319629;0,000741873240864568
"813";2;363;0,000740272459322273;0,000740059285340939;0,000739871530908298;0,000739834518469234;0,000739783885339732
"814";2;364;0,000740272459322273;0,000740059285340979;0,000739871530908252;0,000739834518469234;0,000739783885339732
"815";2;365;0,000740892104856738;0,000740572301248064;0,000740485149012491;0,000740458529601844;0,000740408350947366
"816";2;366;0,000740738088398085;0,000740447256911286;0,000740332272081396;0,000740302596890334;0,000740252320591015
"817";2;367;0,000740272459322273;0,000740059285341013;0,000739871530908208;0,000739834518469184;0,000739783885339685
"818";2;368;0,000740272459322273;0,000740059285341013;0,000739871530908208;0,000739834518469138;0,000739783885339635
"819";2;369;0,000740272459322273;0,000740059285341052;0,00073987153090816;0,000739834518469138;0,000739783885339635
"820";2;370;0,000740272459322273;0,000740059285341052;0,00073987153090816;0,000739834518469138;0,000739783885339635
"821";2;371;0,000740272459322321;0,000740059285341052;0,000739871530908111;0,000739834518469138;0,000739783885339589
"822";2;372;0,000740272459322321;0,000740059285341093;0,000739871530908111;0,000739834518469093;0,000739783885339589
"823";2;373;0,000740272459322321;0,000740059285341093;0,000739871530908111;0,000739834518469093;0,000739783885339589
"824";2;374;0,000740272459322321;0,000740059285341129;0,000739871530908064;0,000739834518469093;0,000739783885339543
"825";2;375;0,000740272459322321;0,000740059285341129;0,000739871530908064;0,000739834518469046;0,000739783885339543
"826";2;376;0,00074282915732096;0,000742135778401627;0,000742407598989226;0,00074241843963239;0,000742369521522385
"827";2;377;0,000740272459322321;0,000740059285341168;0,00073987153090802;0,000739834518469046;0,000739783885339494
"828";2;378;0,000740272459322321;0,000740059285341168;0,000739871530907972;0,000739834518468997;0,000739783885339494
"829";2;379;0,000740272459322321;0,000740059285341205;0,000739871530907972;0,000739834518468997;0,000739783885339444
"830";2;380;0,000740272459322321;0,000740059285341206;0,000739871530907972;0,000739834518468997;0,000739783885339444
"831";2;381;0,000740272459322321;0,000740059285341206;0,000739871530907928;0,000739834518468947;0,000739783885339444
"832";2;382;0,000740272459322321;0,000740059285341245;0,000739871530907928;0,000739834518468947;0,000739783885339399
"833";2;383;0,000740272459322321;0,000740059285341245;0,00073987153090788;0,000739834518468947;0,000739783885339399
"834";2;384;0,000740272459322321;0,000740059285341284;0,00073987153090788;0,000739834518468901;0,000739783885339353
"835";2;385;0,000740272459322321;0,000740059285341283;0,000739871530907833;0,000739834518468901;0,000739783885339353
"836";2;386;0,000740272459322321;0,000740059285341283;0,000739871530907833;0,000739834518468901;0,000739783885339353
"837";2;387;0,000740272459322321;0,00074005928534132;0,000739871530907833;0,000739834518468854;0,000739783885339304
"838";2;388;0,000740272459322321;0,00074005928534132;0,000739871530907789;0,000739834518468854;0,000739783885339304
"839";2;389;0,000740272459322321;0,000740059285341361;0,000739871530907789;0,000739834518468854;0,000739783885339304
"840";2;390;0,000740272459322321;0,000740059285341361;0,000739871530907741;0,000739834518468854;0,000739783885339256
"841";2;391;0,000740431582643471;0,000740196159768789;0,000740025007661857;0,00073998893096251;0,000739938470847222
"842";2;392;0,000740272459322321;0,000740059285341399;0,000739871530907693;0,000739834518468807;0,000739783885339206
"843";2;393;0,000740272459322321;0,000740059285341399;0,000739871530907693;0,000739834518468807;0,000739783885339206
"844";2;394;0,000740272459322321;0,000740059285341434;0,000739871530907693;0,000739834518468762;0,000739783885339206
"845";2;395;0,000740272459322322;0,000740059285341434;0,000739871530907647;0,000739834518468762;0,000739783885339157
"846";2;396;0,000740272459322322;0,000740059285341434;0,000739871530907647;0,000739834518468762;0,000739783885339157
"847";2;397;0,000740272459322322;0,000740059285341475;0,000739871530907601;0,000739834518468714;0,000739783885339112
"848";2;398;0,000740272459322322;0,000740059285341475;0,000739871530907601;0,000739834518468714;0,000739783885339112
"849";2;399;0,000740272459322322;0,000740059285341475;0,000739871530907552;0,000739834518468714;0,000739783885339112
"850";2;400;0,000740669514681328;0,000740391065161305;0,000740262691315441;0,000740231483507778;0,000740181166004721
"851";2;401;0,000741533902676429;0,000741092155163303;0,000741122237303571;0,000741108247666845;0,000741058480781833
"852";2;402;0,000740272459322322;0,00074005928534155;0,000739871530907505;0,000739834518468662;0,000739783885339068
"853";2;403;0,000741713630874095;0,000741237223388994;0,000741300660033993;0,000741290170241404;0,000741240519579931
"854";2;404;0,000740272459322322;0,00074005928534155;0,000739871530907459;0,000739834518468616;0,000739783885339019
"855";2;405;0,000740272459322322;0,000740059285341589;0,000739871530907459;0,000739834518468616;0,000739783885338965
"856";2;406;0,000740272459322322;0,000740059285341589;0,000739871530907411;0,00073983451846857;0,000739783885338965
"857";2;407;0,000740272459322322;0,000740059285341629;0,000739871530907411;0,00073983451846857;0,000739783885338965
"858";2;408;0,000740272459322322;0,000740059285341629;0,000739871530907411;0,00073983451846857;0,000739783885338922
"859";2;409;0,000740272459322322;0,000740059285341629;0,000739871530907368;0,000739834518468521;0,000739783885338922
"860";2;410;0,000740272459322322;0,000740059285341665;0,000739871530907368;0,000739834518468521;0,000739783885338922
"861";2;411;0,000740272459322322;0,000740059285341665;0,000739871530907322;0,000739834518468521;0,000739783885338874
"862";2;412;0,000740272459322322;0,000740059285341703;0,000739871530907322;0,000739834518468521;0,000739783885338874
"863";2;413;0,000740272459322322;0,000740059285341703;0,000739871530907271;0,000739834518468473;0,000739783885338824
"864";2;414;0,000740272459322322;0,000740059285341703;0,000739871530907271;0,000739834518468473;0,000739783885338824
"865";2;415;0,000740272459322322;0,000740059285341746;0,000739871530907271;0,000739834518468473;0,000739783885338824
"866";2;416;0,000740272459322322;0,000740059285341746;0,000739871530907225;0,000739834518468426;0,000739783885338778
"867";2;417;0,000740272459322322;0,000740059285341783;0,000739871530907225;0,000739834518468426;0,000739783885338778
"868";2;418;0,000740272459322322;0,000740059285341783;0,000739871530907179;0,000739834518468426;0,000739783885338778
"869";2;419;0,000740272459322322;0,000740059285341783;0,000739871530907179;0,000739834518468377;0,000739783885338733
"870";2;420;0,000740272459322322;0,000740059285341818;0,000739871530907133;0,000739834518468377;0,000739783885338733
"871";2;421;0,000741713630874095;0,00074123722338926;0,00074130066003362;0,00074129017024112;0,000741240519579598
"872";2;422;0,000740272459322322;0,000740059285341858;0,000739871530907133;0,000739834518468329;0,000739783885338681
"873";2;423;0,00074129241171343;0,000740895613110289;0,000740880987617715;0,000740862133810462;0,000740812216183159
"874";2;424;0,000740272459322322;0,000740059285341858;0,000739871530907084;0,000739834518468329;0,000739783885338633
"875";2;425;0,000740272459322371;0,000740059285341896;0,00073987153090704;0,00073983451846828;0,000739783885338633
"876";2;426;0,000740272459322371;0,000740059285341896;0,00073987153090704;0,00073983451846828;0,000739783885338586
"877";2;427;0,000741949920978438;0,000741427853015175;0,000741535238331615;0,00074152933886556;0,000741479842365011
"878";2;428;0,000740272459322371;0,000740059285341932;0,000739871530906994;0,000739834518468237;0,000739783885338586
"879";2;429;0,000740272459322371;0,000740059285341932;0,000739871530906994;0,000739834518468237;0,00073978388533854
"880";2;430;0,000740431582643471;0,000740196159769402;0,000740025007661064;0,00073998893096194;0,000739938470846511
"881";2;431;0,000740431582643471;0,000740196159769402;0,000740025007661014;0,00073998893096189;0,000739938470846462
"882";2;432;0,000740272459322371;0,000740059285342012;0,000739871530906899;0,000739834518468189;0,000739783885338489
"883";2;433;0,000740272459322371;0,000740059285342012;0,000739871530906899;0,000739834518468189;0,000739783885338489
"884";2;434;0,000743217249501444;0,000742446443574085;0,000742792803176079;0,00074281097758541;0,000742762321130409
"885";2;435;0,000740272459322371;0,000740059285342049;0,000739871530906852;0,000739834518468139;0,000739783885338445
"886";2;436;0,000740272459322371;0,000740059285342049;0,000739871530906852;0,000739834518468139;0,000739783885338445
"887";2;437;0,000740272459322371;0,000740059285342087;0,000739871530906805;0,000739834518468139;0,000739783885338399
"888";2;438;0,000740272459322371;0,000740059285342087;0,000739871530906805;0,000739834518468092;0,000739783885338399
"889";2;439;0,000740272459322371;0,000740059285342087;0,000739871530906761;0,000739834518468092;0,000739783885338399
"890";2;440;0,000740272459322371;0,000740059285342128;0,000739871530906761;0,000739834518468092;0,000739783885338347
"891";2;441;0,000740272459322371;0,000740059285342128;0,000739871530906716;0,000739834518468043;0,000739783885338347
"892";2;442;0,000740272459322371;0,000740059285342165;0,000739871530906716;0,000739834518468043;0,0007397838853383
"893";2;443;0,000740272459322371;0,000740059285342165;0,000739871530906716;0,000739834518468043;0,0007397838853383
"894";2;444;0,000740272459322371;0,000740059285342165;0,000739871530906667;0,000739834518467993;0,0007397838853383
"895";2;445;0,000740272459322371;0,0007400592853422;0,000739871530906667;0,000739834518467993;0,000739783885338253
"896";2;446;0,000740272459322371;0,0007400592853422;0,000739871530906618;0,000739834518467993;0,000739783885338253
"897";2;447;0,000740272459322371;0,000740059285342242;0,000739871530906618;0,000739834518467948;0,000739783885338253
"898";2;448;0,000740722149430491;0,00074043414246707;0,000740316449413299;0,000740286464116353;0,000740236178203571
"899";2;449;0,000740431582643517;0,00074019615976967;0,000740025007660685;0,000739988930961651;0,000739938470846179
"900";2;450;0,000740272459322371;0,000740059285342281;0,000739871530906571;0,000739834518467948;0,000739783885338156
"901";3;1;0,000740475095268465;0,000740229756862562;0,000740065629110624;0,000740030341473414;0,00073997989523371
"902";3;2;0,000740272525965936;0,000740059116578269;0,000739871499541852;0,000739834510517875;0,000739783872101457
"903";3;3;0,000740475095268465;0,000740229756862595;0,000740065629110624;0,000740030341473414;0,00073997989523371
"904";3;4;0,000740272525965936;0,000740059116578312;0,000739871499541809;0,000739834510517823;0,000739783872101414
"905";3;5;0,000740272525965936;0,000740059116578312;0,000739871499541809;0,000739834510517823;0,000739783872101414
"906";3;6;0,000740272525965936;0,000740059116578312;0,000739871499541765;0,000739834510517823;0,000739783872101414
"907";3;7;0,000826521943761167;0,000774973517303503;0,000825984725714832;0,000826896277385792;0,000826955614401449
"908";3;8;0,000751303003868096;0,000748737422877309;0,000750826965119082;0,000750985177116852;0,000750942436688412
"909";3;9;0,000748968214847282;0,000746962212073667;0,000748506739519221;0,000748626844717689;0,000748582295400428
"910";3;10;0,000740272525965936;0,000740059116578383;0,000739871499541716;0,000739834510517732;0,00073978387210132
"911";3;11;0,000740272525965936;0,000740059116578383;0,000739871499541671;0,000739834510517732;0,00073978387210132
"912";3;12;0,000820429977500599;0,000774534740814596;0,000819870091881895;0,000820741052232354;0,000820788297296925
"913";3;13;0,000740272525965936;0,000740059116578422;0,000739871499541625;0,000739834510517732;0,000739783872101269
"914";3;14;0,000744725929323324;0,000743648921174721;0,000744290846957304;0,000744336929446779;0,000744289295052841
"915";3;15;0,000754193432522849;0,000750879707374895;0,000753701627761356;0,000753904930423235;0,000753864541782819
"916";3;16;0,000740272525965984;0,000740059116578463;0,000739871499541575;0,000739834510517684;0,000739783872101225
"917";3;17;0,000740272525965984;0,0007400591165785;0,000739871499541575;0,000739834510517637;0,000739783872101175
"918";3;18;0,000755582127651047;0,000751884980144125;0,000755082958367509;0,000755307114802497;0,000755267897880565
"919";3;19;0,000740272525965984;0,000740059116578537;0,000739871499541529;0,000739834510517637;0,000739783872101175
"920";3;20;0,000740475095268512;0,000740229756862864;0,000740065629110251;0,000740030341473131;0,000739979895233379
"921";3;21;0,000754940579735206;0,000751422445990598;0,000754444807962241;0,000754659400580861;0,000754619639643369
"922";3;22;0,000743153237966464;0,000742395920297983;0,000742729907807078;0,000742746949312315;0,000742698240766567
"923";3;23;0,000740272525965984;0,000740059116578578;0,000739871499541437;0,000739834510517542;0,00073978387210108
"924";3;24;0,000740272525965984;0,000740059116578617;0,000739871499541437;0,000739834510517542;0,00073978387210108
"925";3;25;0,000740272525965984;0,000740059116578617;0,000739871499541388;0,000739834510517542;0,000739783872101033
"926";3;26;0,000743438621234731;0,000742624054642142;0,000743012379952731;0,000743034703143124;0,000742986185951643
"927";3;27;0,000743654407244762;0,000742796553090522;0,000743226667082116;0,000743253013719443;0,000743204642375556
"928";3;28;0,000740272525965984;0,000740059116578651;0,000739871499541344;0,00073983451051749;0,000739783872100983
"929";3;29;0,000740272525965984;0,000740059116578693;0,000739871499541297;0,000739834510517444;0,000739783872100983
"930";3;30;0,000742644843053597;0,000741987075399072;0,000742223722277998;0,000742231049979574;0,000742182003056775
"931";3;31;0,000740272525965984;0,000740059116578693;0,000739871499541297;0,000739834510517444;0,000739783872100936
"932";3;32;0,000740272525965984;0,000740059116578734;0,000739871499541248;0,000739834510517444;0,000739783872100936
"933";3;33;0,000778635642464397;0,000767771944214269;0,000778053111541221;0,000778566546444218;0,000778550699099883
"934";3;34;0,000850558663850539;0,00077629123542919;0,000850166072704472;0,000851216804015449;0,000851334961725237
"935";3;35;0,000740272525965984;0,000740059116578768;0,000739871499541201;0,000739834510517399;0,000739783872100891
"936";3;36;0,000740722258299543;0,000740435176599818;0,000740316468193963;0,000740286467531526;0,000740236173020307
"937";3;37;0,000741936311597851;0,000741417253049935;0,000741520265337149;0,000741513973942253;0,000741464459137738
"938";3;38;0,000743132789484611;0,000742378467410228;0,000742708223776935;0,000742724794447559;0,000742676073166777
"939";3;39;0,000740272525965984;0,000740059116578847;0,000739871499541111;0,000739834510517301;0,000739783872100791
"940";3;40;0,000756848348324328;0,000752786673658126;0,000756342808159771;0,000756585565776264;0,000756547441317178
"941";3;41;0,000740722258299543;0,000740435176599893;0,000740316468193866;0,000740286467531478;0,000740236173020212
"942";3;42;0,000740272525965984;0,000740059116578885;0,000739871499541063;0,000739834510517256;0,00073978387210075
"943";3;43;0,000740272525965984;0,000740059116578885;0,000739871499541016;0,000739834510517256;0,00073978387210075
"944";3;44;0,000740272525965984;0,000740059116578921;0,000739871499541016;0,000739834510517256;0,000739783872100701
"945";3;45;0,000740272525965984;0,000740059116578921;0,000739871499541016;0,000739834510517205;0,000739783872100701
"946";3;46;0,000740272525965984;0,000740059116578921;0,000739871499540968;0,000739834510517205;0,000739783872100648
"947";3;47;0,000740272525965984;0,000740059116578962;0,000739871499540968;0,000739834510517205;0,000739783872100648
"948";3;48;0,000741468455451082;0,000741039702139593;0,000741057173170273;0,000741041900034645;0,000740992082860106
"949";3;49;0,000740272525965984;0,000740059116579002;0,000739871499540922;0,000739834510517157;0,000739783872100601
"950";3;50;0,000764086551144689;0,000757614183623346;0,000763548512479211;0,000763890687149604;0,000763859237265292
"951";3;51;0,000740272525965984;0,000740059116579002;0,000739871499540874;0,000739834510517157;0,000739783872100556
"952";3;52;0,000740475095268512;0,000740229756863364;0,000740065629109645;0,000740030341472651;0,000739979895232804
"953";3;53;0,000828511813162867;0,000775106136684531;0,000827982961943711;0,000828907269678924;0,000828970764636408
"954";3;54;0,000740272525965984;0,000740059116579035;0,000739871499540831;0,000739834510517113;0,000739783872100506
"955";3;55;0,000746899964367784;0,000745359947819496;0,000746450359433922;0,000746535114293891;0,000746489026628035
"956";3;56;0,000744173746471994;0,000743210549220516;0,00074374333827958;0,00074377938832317;0,000743731373295369
"957";3;57;0,000748363497352688;0,000746496651579383;0,000747905200467174;0,000748015090399773;0,000747970083817348
"958";3;58;0,000775358926958862;0,000762144509163713;0,000774783882841789;0,000775261552890215;0,000775241935484687
"959";3;59;0,000740475095268512;0,000740229756863442;0,000740065629109506;0,000740030341472559;0,000739979895232662
"960";3;60;0,000742137596495777;0,000741578571882686;0,000741719638003398;0,000741717223008936;0,000741667841982599
"961";3;61;0,000773187391109195;0,00076224304056744;0,000772618605554245;0,000773071779639026;0,000773049748795285
"962";3;62;0,00074663361810004;0,000745151774542855;0,000746186045138334;0,000746266177293736;0,000746219896768217
"963";3;63;0,000742889052633359;0,000742183332135386;0,00074246757419814;0,000742479658940604;0,000742430776159501
"964";3;64;0,000740475095268512;0,000740229756863516;0,000740065629109367;0,000740030341472463;0,000739979895232615
"965";3;65;0,000741490552668745;0,000741056378065322;0,000741077274777742;0,000741062303771093;0,000741012501403855
"966";3;66;0,00074199560206702;0,000741464133915025;0,000741578664882137;0,00074157351009885;0,00074152403604773
"967";3;67;0,000740272525965984;0,000740059116579268;0,00073987149954055;0,000739834510516869;0,000739783872100268
"968";3;68;0,00074354547494596;0,000742708510099525;0,000743118298683202;0,000743142638113482;0,000743094195817464
"969";3;69;0,000740272525966034;0,000740059116579268;0,000739871499540505;0,000739834510516869;0,000739783872100268
"970";3;70;0,000740864195912562;0,000740550246492522;0,000740457354396116;0,000740430177772213;0,00074037997388084
"971";3;71;0,000740272525966034;0,000740059116579303;0,000739871499540456;0,000739834510516824;0,000739783872100224
"972";3;72;0,000740475095268557;0,00074022975686367;0,000740065629109227;0,000740030341472369;0,000739979895232472
"973";3;73;0,000740272525966034;0,000740059116579343;0,000739871499540456;0,000739834510516824;0,000739783872100175
"974";3;74;0,000740272525966034;0,000740059116579343;0,000739871499540408;0,00073983451051678;0,000739783872100175
"975";3;75;0,000740272525966034;0,000740059116579383;0,000739871499540408;0,00073983451051678;0,000739783872100129
"976";3;76;0,00074293809824075;0,00074222288579037;0,000742516278367616;0,000742529277839466;0,000742480427053568
"977";3;77;0,000740969751484067;0,000740633864480396;0,000740559374424125;0,000740534102467905;0,000740483966946126
"978";3;78;0,000740272525966034;0,000740059116579419;0,000739871499540316;0,000739834510516731;0,000739783872100083
"979";3;79;0,000740272525966034;0,000740059116579419;0,000739871499540316;0,000739834510516731;0,000739783872100083
"980";3;80;0,000741550323602967;0,00074110344743552;0,000741135687662816;0,000741121843690102;0,000741072082210482
"981";3;81;0,000740272525966034;0,000740059116579456;0,000739871499540269;0,000739834510516681;0,000739783872100027
"982";3;82;0,000740272525966034;0,000740059116579497;0,000739871499540269;0,000739834510516681;0,000739783872100027
"983";3;83;0,00076689804989674;0,000759296285392833;0,000766349121073803;0,000766727089986761;0,000766698428263002
"984";3;84;0,000740272525966034;0,000740059116579497;0,000739871499540225;0,000739834510516634;0,000739783872099979
"985";3;85;0,000741153073242919;0,000740782103608346;0,000740741344789527;0,000740719703047503;0,000740669685620986
"986";3;86;0,000740272525966034;0,000740059116579539;0,000739871499540178;0,000739834510516587;0,000739783872099935
"987";3;87;0,000740475095268557;0,000740229756863899;0,000740065629108941;0,000740030341472127;0,000739979895232184
"988";3;88;0,000740475095268557;0,000740229756863899;0,000740065629108902;0,000740030341472127;0,000739979895232137
"989";3;89;0,000740272525966034;0,000740059116579574;0,000739871499540128;0,00073983451051654;0,000739783872099888
"990";3;90;0,000740272525966034;0,000740059116579612;0,000739871499540082;0,00073983451051654;0,000739783872099888
"991";3;91;0,000740272525966034;0,000740059116579612;0,000739871499540082;0,00073983451051654;0,000739783872099839
"992";3;92;0,000740272525966034;0,000740059116579649;0,000739871499540039;0,00073983451051654;0,000739783872099839
"993";3;93;0,000740272525966034;0,000740059116579649;0,000739871499540039;0,000739834510516492;0,000739783872099839
"994";3;94;0,000740272525966034;0,000740059116579649;0,000739871499540039;0,000739834510516492;0,000739783872099792
"995";3;95;0,000743104702181598;0,000742356538404316;0,000742680612172928;0,000742696657277663;0,000742647915758789
"996";3;96;0,000747624913661863;0,000745925105006774;0,000747171243460328;0,000747268546219563;0,000747222989054642
"997";3;97;0,000740272525966034;0,000740059116579726;0,000739871499539944;0,000739834510516446;0,000739783872099747
"998";3;98;0,000740272525966034;0,000740059116579726;0,000739871499539944;0,000739834510516446;0,000739783872099747
"999";3;99;0,000740272525966034;0,000740059116579726;0,0007398714995399;0,000739834510516398;0,000739783872099696
"1000";3;100;0,000740272525966034;0,000740059116579768;0,0007398714995399;0,000739834510516398;0,000739783872099696
"1001";3;101;0,000745520467221624;0,000744277347659664;0,000745080191466862;0,000745140622132347;0,000745093544933484
"1002";3;102;0,000740272525966034;0,000740059116579803;0,000739871499539852;0,000739834510516348;0,000739783872099647
"1003";3;103;0,000740272525966034;0,000740059116579803;0,000739871499539852;0,000739834510516348;0,000739783872099647
